video_id,title,published_date,view_count,like_count,comment_count,duration,tags,category_id,language,channel_id,channel_name
0LuoyuwhFsc,That boy really is BOUNCY! 😂 🔥,2026-01-13T19:18:30Z,430545,7210,139,25.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
tKcytFixOew,Tony D is OUT OF CONTROL! 🤯 #WWENXT,2026-01-14T03:21:42Z,604426,12323,186,51.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
a7HXBKSPmnw,We are all tied up!!!,2026-01-10T03:43:20Z,721220,18960,183,26.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه,Smackdown clips,smackdown highlights,smackdown winners,wwe smackdown highlights today,smackdown tonight,friday night smackdown,wwe smackdown,smackdown 2026,smack downs highlights,cody rhodes,drew mcintyre",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
VggfaWFrcbc,"Full Raw highlights: Jan. 12, 2026",2026-01-12T22:16:32Z,1097040,16203,1061,693.0,"Asuka,Bayley,Bravo Americano,IYO SKY,Je'Von Evans,Kabuki Warriors,Kairi Sane,Liv Morgan,Lyra Valkyria,Rhea Ripley,Roxanne Perez,The Vision,world wrestling entertainment,wrestler,wwe,wwe 2026,مصارعه,डब्लू डब्लू ई,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,raw highlights this week,WWE on Netflix,WWE Raw on Netflix,Raw on Netflix",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
ZRr9Ci0RAQ0,There's bad blood between these two,2026-01-17T14:30:29Z,477764,14381,217,43.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه,Smackdown clips,smackdown highlights,smackdown winners,wwe smackdown highlights today,smackdown tonight,friday night smackdown,wwe smackdown,smackdown 2026,smack downs highlights,cody rhodes,jacob fatu",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
Z2krdSUz7ko,"Becky Lynch vows to finish Maxxine Dupri in title rematch: Raw highlights, Jan. 12, 2026",2026-01-12T20:57:47Z,83239,3325,424,81.0,"Becky Lynch,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2026,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,raw highlights this week,WWE on Netflix,WWE Raw on Netflix,Raw on Netflix",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
dCgglky_3cQ,Drew McIntyre crawls away NEW WWE Champion,2026-01-10T04:01:52Z,1240320,59655,2240,75.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه,Smackdown clips,smackdown highlights,smackdown winners,wwe smackdown highlights today,smackdown tonight,friday night smackdown,wwe smackdown,smackdown 2026,smack downs highlights,jacob fatu,drew mcintyre,cody rhodes",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
T8dKaNKUHX4,Complete story of Rhea Ripley & IYO SKY (2018-26): WWE Playlist,2026-01-12T13:00:59Z,183480,3873,231,4629.0,"Bayley,Bianca Belair,Candice LeRae,Charlotte Flair,Chelsea Green,Dakota Kai,IYO SKY,Io Shirai,Jessamyn Duke,Marina Shafir,Mr. Stone,Rhea Ripley,Rhea Ripley & IYO SKY,Shayna Baszler,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2026,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
Gx-i4cyO1Nc,Randy Orton loves Lemon Pepper Chicken???,2026-01-10T17:00:22Z,517394,15071,185,54.0,"wrestling,submission wrestling,wwe,professional wrestling,Combat Sport,finishing moves,कुश्ती,पहलवान,डब्लू डब्लू ई,मैच,सुपरस्टार,व्यावसायिक कुश्ती,مصارعه,Smackdown clips,smackdown highlights,smackdown winners,wwe smackdown highlights today,smackdown tonight,friday night smackdown,wwe smackdown,smackdown 2026,smack downs highlights,randy orton,trick williams",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
2kaGKRQmX84,"Bron Breakker gets suspended for attacking Adam Pearce: Raw highlights, Jan. 12, 2026",2026-01-12T21:41:31Z,997988,18896,2372,235.0,"Adam Pearce,Austin Theory,Bron Breakker,Bronson Reed,Dragon Lee,Logan Paul,Paul Heyman,Penta,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2026,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,raw highlights this week,WWE on Netflix,WWE Raw on Netflix,Raw on Netflix",17,en,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE
