video_id,title,published_date,view_count,like_count,comment_count,duration,tags,category_id,language,channel_id,channel_name
Pf_ajlnLPjA,Grow the Melon Then Slice It! 🍈 Count the Pieces!,2026-01-05T12:00:51Z,1995283,15334,0,23.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
4LhhNdAkAx0,Make Your Own Baby Cody! ✂️🧡 Kids DIY Craft! 🎨,2026-01-06T12:00:09Z,2880741,23548,0,16.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
4bzMwTncw_4,Build a Bubble Bear 🫧🐻 One Bubble at a Time!,2026-01-04T12:00:14Z,9519070,54355,0,21.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
jQZkvdb2geY,Peekaboo Song with Dad & JJ | Let's Move with CoComelon Nursery Rhymes & Kids Songs,2026-01-06T08:00:56Z,3000526,4813,0,164.0,"JJ,abckidtv,baby songs,children songs,cocomelon,kid songs,kids animation,kids education,kids entertainment,kids videos,kindergarten,nursery rhymes,preschool,sing-along,sing-along songs,toddler,peekaboo,songs for kids,classic songs of kids,peekaboo song,peekaboo game,hide and seak",24,en,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
HckP6kodfU8,The Tortoise and the Hare + Three Little Pigs! | CoComelon Nursery Rhymes & Kids Songs,2026-01-03T08:00:32Z,2731319,3813,0,425.0,"JJ,abckidtv,baby songs,children songs,cocomelon,kid songs,kids animation,kids education,kids entertainment,kids videos,kindergarten,nursery rhymes,preschool,sing-along,sing-along songs,toddler,The Tortoise and the Hare,Three Little Pigs V1,classic nursery rhymes for kids",24,en,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
aer1Eo90LR4,Look Up! 🙄⬆️ Where'd the Dough Go?,2026-01-09T12:00:03Z,1608820,10305,0,14.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
z91AZe3toFA,Z is for Zoom! 🏎️🏃🏻 Learn ABC! #shorts #cocomelon,2026-01-03T12:01:51Z,4162144,30650,0,24.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
GknGVPhqTKM,Wheels on the Bus Dance REMIX! 🚌🎶 Kids Dance Party!,2026-01-08T12:00:29Z,1867874,16861,0,31.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
xi1SbijmrUQ,Sort the Fruits by Color! 🍎🟢🟡🟠 Kids Learning Game,2026-01-11T12:02:00Z,993402,9472,0,54.0,"cocomelon,abckidtv,nursery rhymes,children songs,baby songs,kid songs,sing-along,sing-along songs,kids videos,kids animation,kids entertainment,kids education,preschool,kindergarten,toddler,JJ",27,en-US,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
SlhvKr74MHo,CoComelon Dance Favourites! Kitchen Dance + Belly Button Song | Move with CoComelon Nursery Rhymes,2026-01-08T08:00:42Z,590247,1452,0,1945.0,"JJ,abckidtv,baby songs,children songs,cocomelon,kid songs,kids animation,kids education,kids entertainment,kids videos,kindergarten,nursery rhymes,preschool,sing-along,sing-along songs,toddler,baby animal dance,cocomelon baby animals,animals cocomelon,kids animals cocomelon,cocomelon friends,cocomelon animals,cocomelon family,learn about animals,dance songs,baby coco,Kitchen",24,en,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes
